system:index,AFG,BGR,LTR,PFG,SHR,TRE,latitude,longitude
46424,2,43,19,12,19,1,32.586881,-106.8105407
46425,2,43,19,11,20,1,32.586881,-106.8102712
46426,2,40,18,11,23,1,32.586881,-106.8100017
46427,2,40,18,12,23,1,32.586881,-106.8097322
46428,2,42,18,10,23,1,32.586881,-106.8094627
46429,2,43,18,9,22,1,32.586881,-106.8091932
46430,2,43,18,10,22,0,32.586881,-106.8089237
46431,2,44,18,9,22,0,32.586881,-106.8086542
46432,1,46,19,8,22,0,32.586881,-106.8083847
46433,2,47,18,7,22,0,32.586881,-106.8081152
46434,1,47,19,8,21,0,32.586881,-106.8078457
46435,2,46,19,8,21,1,32.586881,-106.8075762
46436,2,46,20,9,19,1,32.586881,-106.8073067
46437,2,45,21,12,17,1,32.586881,-106.8070373
46438,2,45,21,13,16,1,32.586881,-106.8067678
46439,2,46,20,12,17,1,32.586881,-106.8064983
46440,3,45,19,10,19,1,32.586881,-106.8062288
46441,3,46,19,9,19,1,32.586881,-106.8059593
46442,3,45,19,10,19,1,32.586881,-106.8056898
46443,3,43,20,12,18,1,32.586881,-106.8054203
46444,4,41,20,13,18,1,32.586881,-106.8051508
46445,3,41,20,15,17,1,32.586881,-106.8048813
46446,3,40,19,15,18,1,32.586881,-106.8046118
46447,3,39,20,16,18,1,32.586881,-106.8043423
46448,3,40,20,16,18,1,32.586881,-106.8040728
46449,3,40,19,15,18,1,32.586881,-106.8038033
46450,3,39,19,14,18,1,32.586881,-106.8035338
46451,3,40,19,14,18,1,32.586881,-106.8032643
46452,2,40,18,12,21,1,32.586881,-106.8029948
46453,3,42,18,10,21,1,32.586881,-106.8027253
46454,2,43,18,10,22,1,32.586881,-106.8024558
46455,2,44,17,9,22,1,32.586881,-106.8021863
46456,2,46,17,7,23,1,32.586881,-106.8019169
46457,3,48,17,4,23,0,32.586881,-106.8016474
46458,3,49,16,2,24,0,32.586881,-106.8013779
46459,3,51,16,2,22,0,32.586881,-106.8011084
46460,3,50,16,0,24,0,32.586881,-106.8008389
46461,3,48,17,2,24,0,32.586881,-106.8005694
46462,3,46,17,4,23,1,32.586881,-106.8002999
